69,46,20
70,46,20
70,46,21
69,46,20
69,46,20
93,60,29
92,60,29
99,64,29
98,64,28
99,66,29
98,64,28
121,82,40
122,83,42
125,85,43
137,134,128
141,138,135
127,114,87
123,108,85
121,106,83
121,106,80
42,42,34
95,82,59
95,81,60
90,76,56
95,78,57
48,50,44
49,52,45
117,103,80
119,104,81
99,102,51
100,102,51
99,103,50
100,102,51
101,100,52
102,85,48
102,85,49
101,85,49
101,86,48
105,81,52
109,82,54
113,86,58
91,75,34
92,77,35
93,77,34
92,75,34
106,71,37
104,70,36
103,69,35
52,34,14
52,33,14
52,34,14
107,77,47
107,77,47
93,68,37
85,65,39
90,70,40
108,83,53
93,74,45
86,68,39
80,77,50
80,70,44
72,61,41
86,76,48
87,73,46
85,72,45
120,99,89
116,94,82
109,84,70
98,100,43
96,93,46
94,89,47
109,92,65
107,88,62
108,98,53
105,99,50
104,101,50
103,101,51
79,65,36
89,72,41
103,82,47
116,91,51
129,104,61
134,109,68
86,89,59
95,97,72
98,100,77
99,101,74
94,77,49
101,82,61
91,74,54
118,105,66
131,114,79
104,97,48
99,92,42
79,73,49
112,105,70
113,104,69
95,97,85
93,86,59
75,66,33
80,70,35
103,65,32
103,65,32
102,64,31
102,64,30
101,64,29
102,64,30
102,64,30
102,64,30
103,65,30
105,67,32
104,66,31
73,64,23
76,68,25
77,68,25
77,67,25
78,69,26
79,71,26
80,72,27
80,72,26
80,72,26
80,72,26
79,71,26
80,72,26
80,72,26
80,72,26
80,72,27
80,71,27
92,87,44
88,82,42
88,81,42
39,36,14
54,48,24
55,50,27
57,52,28
56,51,26
58,54,26
59,55,26
63,61,28
61,56,28
57,52,25
47,42,22
41,39,20
55,51,22
54,54,20
96,85,34
94,83,32
89,78,30
90,84,65
85,76,37
86,76,37
96,93,79
96,93,77
94,87,69
74,64,43
76,65,45
100,90,77
100,90,78
77,67,46
79,70,50
77,67,48
87,83,71
87,83,71
76,65,46
74,63,44
83,80,66
83,80,67
86,73,51
83,79,66
82,79,66
81,68,45
75,62,39
92,91,84
73,70,37
64,55,33
68,61,35
71,54,36
82,70,48
68,56,34
68,54,34
66,54,33
70,57,36
55,56,30
58,58,32
61,61,33
59,59,30
62,60,34
61,59,33
59,56,32
58,54,30
55,52,28
55,52,31
63,62,43
55,54,32
50,48,29
41,39,22
109,111,61
109,108,56
105,103,49
104,99,44
100,96,40
67,72,63
68,73,60
78,84,70
84,92,74
83,89,68
79,66,25
71,63,20
76,76,46
80,81,52
85,88,62
95,97,76
100,105,89
101,86,44
106,89,46
100,85,42
73,84,39
68,79,38
64,73,41
63,72,41
62,70,41
81,85,58
92,100,68
92,100,60
90,98,54
87,95,48
84,92,44
83,91,43
82,89,42
74,47,23
74,47,22
111,76,40
109,75,39
105,72,37
104,72,36
105,73,36
62,58,30
62,59,30
63,60,33
49,46,24
53,46,35
62,61,50
70,77,49
61,58,48
61,52,39
54,46,37
112,78,38
108,73,33
112,77,38
45,30,11
45,30,11
44,29,13
45,29,10
45,29,10
45,29,10
46,29,10
45,29,10
45,29,10
45,29,10
44,28,9
45,29,9
45,28,10
45,28,9
44,28,9
45,29,10
47,30,11
48,31,11
63,41,15
44,31,13
95,69,36
55,40,18
43,29,12
97,70,37
65,44,23
75,48,21
77,49,23
71,45,21
70,43,19
51,34,13
51,34,13
74,47,22
72,46,21
70,43,19
70,42,18
71,43,19
72,45,19
73,46,20
95,66,33
100,71,37
105,75,40
103,75,39
50,47,30
65,64,51
59,58,46
56,53,31
53,52,30
55,53,34
61,62,50
62,58,46
59,55,44
61,62,50
54,53,32
81,81,63
49,50,28
51,51,30
57,57,45
53,51,30
61,58,38
49,48,29
42,44,32
51,52,34
47,49,32
44,47,30
56,55,36
58,56,36
62,60,40
62,61,39
61,59,38
60,58,38
60,58,38
58,56,37
56,55,36
56,55,36
56,54,38
65,65,44
66,65,44
67,66,45
91,106,107
60,53,39
74,58,33
71,55,29
67,54,29
68,64,50
57,51,34
102,98,37
111,107,47
109,106,51
104,105,45
102,99,42
98,97,40
94,93,39
83,73,37
93,85,46
95,87,48
94,85,45
61,53,36
81,74,40
83,74,41
85,78,43
93,80,36
57,47,34
71,59,43
85,82,52
88,84,56
96,94,67
88,76,46
106,92,64
93,99,99
83,77,70
79,83,42
94,82,48
102,91,55
99,88,53
98,88,52
94,84,48
93,82,48
64,61,36
63,59,33
71,71,41
75,76,61
73,69,45
75,68,45
78,71,44
79,72,53
81,75,63
73,64,48
69,61,46
67,57,42
105,94,59
101,91,59
100,90,59
94,84,55
90,81,54
86,79,53
87,79,55
84,76,53
86,78,54
88,80,56
93,84,60
89,82,56
88,80,53
85,77,49
84,77,46
80,73,43
72,66,39
66,61,36
64,58,36
98,100,78
99,100,81
102,101,81
103,102,82
92,75,50
63,47,31
88,73,51
132,113,86
146,123,94
98,93,58
100,94,60
97,90,60
96,89,61
95,88,61
93,88,59
94,89,60
114,120,132
114,119,132
114,119,131
113,117,128
117,124,141
66,60,39
69,55,37
69,55,37
70,55,37
71,55,37
116,123,140
115,124,141
61,46,29
83,63,47
81,66,50
116,99,77
114,97,76
95,69,53
87,67,55
97,77,58
91,73,54
91,75,55
76,61,50
84,67,56
95,75,57
90,72,56
56,46,37
61,47,28
55,40,23
39,29,20
87,62,33
88,62,35
89,64,37
81,55,29
78,51,20
74,48,19
75,48,19
75,48,19
75,48,19
74,47,19
75,48,19
75,48,19
74,48,19
76,49,20
75,49,20
60,37,14
35,22,10
28,19,9
28,18,8
23,16,7
28,18,9
34,19,8
62,38,14
76,49,18
79,50,19
78,49,19
78,49,19
76,48,18
65,40,16
63,39,15
75,48,20
73,46,18
73,45,18
73,47,21
41,27,12
52,34,15
77,52,26
84,55,25
82,53,22
46,31,12
72,49,22
82,57,27
81,52,25
92,62,34
91,66,43
86,62,38
69,45,23
62,41,21
81,58,36
61,43,26
79,58,40
74,52,34
80,55,31
81,54,27
73,48,23
135,104,66
137,105,67
139,105,65
142,108,68
142,108,68
115,82,51
118,84,52
76,51,24
76,51,24
113,83,53
114,83,53
131,95,57
131,94,56
94,71,46
133,101,63
105,73,39
84,58,34
80,56,34
122,87,55
124,88,54
123,87,54
102,70,37
85,60,39
116,83,52
117,83,52
115,81,50
97,65,39
101,70,40
98,67,37
93,60,34
96,62,36
110,74,41
107,71,40
108,71,38
98,67,34
101,69,36
93,66,37
101,72,42
98,69,39
96,69,40
95,67,39
93,67,39
93,67,39
93,68,40
94,68,39
94,68,38
99,71,41
95,68,39
95,68,39
89,63,38
86,60,35
86,61,34
86,60,35
85,60,36
88,63,37
88,63,38
86,61,36
88,63,36
104,72,40
104,71,40
101,63,32
102,63,33
105,66,35
88,62,36
88,63,37
86,61,36
98,68,37
83,58,33
81,56,33
86,61,37
89,58,28
90,58,29
103,69,37
104,69,37
103,69,37
101,68,37
100,69,39
107,73,47
120,85,57
130,97,70
133,100,75
134,101,74
132,99,72
94,61,29
90,64,36
90,64,37
91,65,38
90,65,37
91,65,37
91,65,38
91,65,37
91,65,38
92,65,37
92,65,37
92,65,38
92,65,37
91,65,37
92,65,37
127,95,68
126,90,63
126,90,63
93,61,29
93,60,28
95,50,24
96,45,20
109,76,51
98,68,43
96,65,38
86,57,29
89,60,31
79,52,27
79,52,27
80,52,26
82,53,27
85,54,28
87,57,28
89,58,29
94,61,31
92,58,27
92,58,28
92,58,27
91,57,26
92,57,27
92,57,27
92,57,26
93,57,27
93,57,27
93,57,26
37,38,36
36,38,36
35,37,35
35,37,36
25,29,27
26,29,27
26,32,33
26,31,31
24,28,26
26,29,27
27,30,27
34,35,33
34,34,33
34,36,35
36,38,37
40,42,45
48,53,59
48,53,61
52,55,60
60,55,54
56,52,51
54,50,49
23,26,24
22,26,24
23,26,24
23,26,24
23,26,24
23,26,24
31,29,28
25,35,32
20,33,26
16,25,18
11,13,11
8,9,8
10,9,8
21,18,16
43,37,35
45,39,36
46,38,36
50,43,40
60,51,48
51,38,36
65,48,43
62,46,45
61,47,46
79,59,42
52,47,53
64,48,37
64,47,37
64,48,35
57,44,35
57,40,22
59,41,24
59,41,24
51,36,19
55,39,27
54,39,27
46,37,26
64,51,40
50,37,26
47,35,24
52,35,20
57,41,25
49,37,26
63,57,61
62,56,59
48,37,30
47,37,27
42,35,30
63,48,36
37,32,29
8,12,12
12,16,18
30,34,39
32,38,45
38,44,53
47,63,82
69,56,41
69,56,41
69,57,41
68,56,41
68,55,40
68,56,40
43,30,19
44,31,20
49,36,25
48,36,25
51,32,18
51,32,18
66,59,43
60,51,36
66,58,42
41,28,16
44,35,29
42,36,30
40,34,28
39,34,28
39,27,17
39,28,17
65,55,43
41,29,21
63,52,41
66,54,42
65,53,42
56,45,38
55,43,35
48,37,29
44,34,23
42,32,23
42,32,23
64,50,47
54,41,34
53,42,37
61,50,47
77,62,57
67,53,50
107,120,162
48,35,26
48,36,26
42,35,31
55,40,31
60,40,29
71,49,41
54,41,37
64,53,54
76,56,53
35,29,22
37,32,23
30,33,38
55,41,32
55,39,28
59,39,24
52,35,24
52,35,21
48,33,22
47,33,22
49,34,22
48,37,28
51,41,31
59,46,34
49,41,33
47,34,25
48,38,25
61,44,32
50,33,26
76,48,24
105,72,41
67,44,25
74,48,28
95,64,37
77,52,29
79,51,32
79,53,32
74,49,28
79,49,28
74,44,24
72,43,23
96,66,39
96,65,38
90,62,36
68,42,25
70,44,26
66,41,23
107,73,39
69,42,23
77,48,27
77,49,28
75,47,27
70,43,25
66,41,22
73,46,27
104,71,42
104,71,42
103,71,42
103,71,41
71,44,25
69,43,24
64,39,21
70,43,25
111,74,39
109,72,38
69,41,22
72,44,23
77,47,26
72,43,22
109,73,40
113,75,42
136,90,49
125,81,42
140,92,53
139,91,53
138,91,52
137,90,52
134,87,52
105,64,32
115,77,41
37,31,24
40,32,28
41,36,37
45,41,47
46,43,50
47,46,54
70,65,66
74,56,53
44,47,66
64,60,78
51,41,39
21,20,16
32,26,21
33,26,20
65,47,42
35,26,16
52,41,32
22,19,16
19,18,16
17,17,15
75,59,51
73,55,46
20,19,17
26,22,19
33,26,21
41,37,29
42,36,31
51,43,34
52,40,31
68,49,37
76,60,52
83,52,38
16,18,19
13,16,18
39,33,30
37,29,26
28,25,27
81,55,40
38,32,31
46,37,35
32,28,28
35,32,33
47,36,28
54,56,71
53,54,69
50,47,53
37,33,36
31,23,19
37,26,15
42,33,25
55,44,39
53,42,38
47,37,33
44,34,29
83,76,83
83,78,85
60,49,39
59,49,40
62,49,43
61,49,42
59,46,37
58,45,35
43,37,40
42,36,36
71,48,38
45,46,59
35,33,39
68,57,57
40,29,27
48,36,35
36,30,33
35,28,28
35,28,29
48,36,35
49,38,36
32,27,28
63,46,38
70,52,42
32,25,27
49,36,31
33,26,28
62,52,51
33,27,29
57,48,48
32,26,29
50,36,30
50,36,30
61,45,38
39,31,31
38,31,30
37,31,31
37,30,30
53,42,39
68,52,44
62,49,45
52,43,40
53,44,43
55,45,44
54,46,44
36,29,30
36,29,29
70,53,46
56,48,49
55,47,47
57,48,49
56,48,48
36,31,34
36,31,35
62,52,49
61,50,48
52,43,39
50,37,33
49,37,33
36,30,30
36,30,31
35,28,28
36,29,28
37,29,29
54,38,32
54,37,32
34,29,32
71,30,18
54,41,36
53,40,36
43,19,14
42,33,32
39,32,32
44,30,30
43,30,27
43,29,28
48,35,32
48,35,31
64,53,55
34,27,28
34,27,27
35,27,28
35,28,29
34,27,28
34,27,28
34,27,28
55,47,50
55,47,50
37,27,25
38,27,25
53,37,33
40,29,27
40,29,26
31,27,25
56,48,50
57,40,34
58,45,40
69,52,45
70,54,46
11,22,24
11,18,20
6,11,11
11,20,23
11,20,25
11,21,26
11,26,28
11,25,25
12,30,31
17,39,48
17,33,40
62,52,35
63,54,40
61,46,27
69,49,24
71,50,24
66,46,22
51,25,13
71,43,20
68,40,18
46,29,18
45,18,14
44,29,23
47,31,23
49,34,24
42,23,10
57,34,15
52,33,15
52,33,14
56,35,15
58,37,17
64,41,17
62,40,18
63,41,17
62,40,17
66,44,19
68,45,20
70,46,19
69,46,19
71,47,20
69,46,19
61,39,16
53,35,17
64,41,18
64,40,18
59,36,16
62,40,17
58,36,16
56,34,14
66,40,17
66,41,18
64,40,17
64,39,18
57,35,15
61,38,17
61,38,18
69,45,18
69,45,17
72,47,19
74,48,19
68,44,18
65,42,17
63,40,16
63,40,16
63,39,15
65,40,16
64,39,16
64,39,15
63,38,15
62,38,16
63,38,15
62,38,15
66,41,25
70,44,27
68,42,26
76,45,26
75,49,25
76,50,27
78,50,27
74,48,25
73,47,24
74,47,25
74,48,24
74,47,24
73,46,24
72,46,23
72,46,23
66,45,18
76,53,23
81,58,25
37,22,14
44,26,15
47,27,16
46,27,16
49,28,12
49,28,12
49,29,13
77,51,26
76,49,24
77,50,24
75,48,24
90,66,27
90,66,28
38,23,13
94,68,29
33,20,8
42,25,10
91,67,28
80,46,24
92,58,33
71,45,21
71,45,20
71,45,20
70,44,20
71,45,21
73,46,21
88,64,27
89,65,27
71,44,20
71,43,20
72,44,20
51,27,10
60,30,10
49,25,10
92,63,27
63,43,21
37,20,9
42,23,11
51,31,12
38,19,8
29,23,16
18,15,12
13,11,11
18,8,3
18,8,4
13,11,10
14,12,10
22,18,13
35,27,18
46,35,22
54,41,23
60,44,25
82,61,32
82,61,31
45,23,7
44,22,8
47,28,11
61,45,28
63,46,29
41,28,18
54,38,22
72,51,26
56,36,22
38,23,14
45,29,17
36,24,17
34,22,16
32,22,15
46,27,13
35,23,16
34,22,16
46,29,15
47,30,15
46,29,14
44,27,13
45,27,14
42,25,12
42,25,13
42,25,12
40,28,17
57,40,18
41,27,14
38,23,15
42,25,15
44,28,15
43,28,18
38,26,18
31,25,21
17,22,19
20,17,13
19,17,14
42,26,14
39,24,12
38,24,12
25,21,16
27,22,16
25,21,15
26,21,15
58,31,18
29,23,15
28,23,16
69,49,22
58,41,25
59,39,21
73,50,25
48,25,10
49,25,11
49,25,11
48,25,10
82,55,30
63,45,30
53,41,34
70,51,26
66,48,25
62,41,27
64,44,29
64,45,30
53,29,12
23,11,4
15,21,20
16,20,20
15,19,20
15,20,22
15,20,22
15,22,25
16,22,26
15,23,26
15,23,26
15,22,26
13,28,41
13,29,41
13,29,41
13,29,41
13,29,42
13,29,41
14,29,41
19,26,27
25,31,38
13,26,39
14,26,40
15,27,41
15,27,40
14,15,17
11,14,15
19,23,26
20,23,25
22,25,28
21,25,27
16,27,41
16,27,41
21,21,19
28,29,24
27,29,25
6,28,35
6,26,32
5,22,26
6,24,30
4,22,27
5,21,29
5,21,30
4,21,30
21,28,33
21,28,33
0,0,0
10,7,4
88,62,37
93,65,39
30,25,12
29,20,11
28,18,10
27,17,9
33,20,10
52,30,18
55,31,19
56,32,19
45,27,14
55,35,19
63,42,23
46,22,15
47,23,15
52,26,16
97,81,78
86,65,57
96,81,77
61,41,23
59,39,22
59,39,21
35,21,7
34,21,7
41,22,7
42,23,6
39,21,6
42,23,7
41,22,6
44,24,7
60,39,12
66,46,18
68,47,17
59,39,13
62,41,14
58,37,12
56,38,15
52,35,13
57,39,15
54,35,10
49,31,8
52,34,12
53,34,11
49,32,10
53,35,11
50,32,10
53,34,11
55,35,10
53,34,11
50,33,10
57,36,12
54,35,11
50,33,11
50,34,12
53,34,11
52,33,10
43,26,8
43,27,7
39,25,8
34,21,6
40,25,7
44,27,9
48,31,11
44,27,8
47,29,10
45,28,10
46,28,8
49,31,9
58,34,13
38,22,8
39,23,9
38,23,9
41,24,9
42,25,10
40,23,9
59,36,13
61,38,12
39,25,9
44,29,12
46,30,12
34,20,6
68,42,15
42,24,7
44,30,12
44,29,12
98,63,22
63,39,15
33,21,7
79,53,27
58,36,13
66,41,15
57,35,14
55,34,13
55,33,13
40,30,14
43,29,14
58,34,13
24,16,11
24,12,4
32,16,5
31,17,6
31,16,6
34,22,10
44,28,10
45,27,12
44,27,12
36,23,9
37,24,9
35,23,10
31,19,11
35,20,8
57,36,16
59,37,16
31,20,10
32,21,10
58,37,14
39,25,8
41,25,8
43,26,8
25,14,6
20,11,5
37,24,13
54,39,23
59,43,24
62,45,25
65,48,26
9,15,9
9,15,9
10,15,10
8,13,9
9,13,9
9,11,8
17,13,8
32,22,8
29,20,8
24,17,7
24,17,7
24,17,9
18,16,10
9,14,11
11,16,15
13,18,17
14,21,18
13,19,17
12,17,16
11,17,15
14,19,17
14,19,16
11,17,14
11,16,13
10,16,12
9,16,12
10,16,12
10,16,13
11,13,13
8,34,34
8,35,36
8,35,35
8,35,36
8,34,36
6,31,32
5,23,25
4,18,19
58,66,80
67,75,88
67,73,85
58,62,71
51,55,61
63,66,75
85,93,107
35,35,35
32,33,33
31,31,31
96,104,113
81,59,37
78,57,34
72,51,30
65,45,25
58,40,20
54,36,18
46,42,41
33,31,28
20,27,39
30,32,39
24,29,42
18,28,44
32,18,7
52,31,10
31,17,5
22,15,7
25,17,8
29,20,9
26,15,4
90,56,14
81,54,18
36,22,5
80,48,12
69,40,7
40,24,4
41,25,4
42,26,5
42,25,4
43,26,4
43,26,4
43,27,7
44,28,6
57,37,9
57,36,9
59,37,8
58,36,9
56,35,8
12,13,13
15,19,20
18,24,25
24,30,32
23,30,31
48,30,6
55,35,8
17,18,20
15,16,17
11,10,11
14,12,11
18,17,17
18,18,20
19,20,21
18,18,19
16,15,17
14,21,21
19,26,27
20,27,27
16,23,23
50,32,9
50,33,9
51,33,10
51,33,10
18,24,22
18,24,23
19,25,24
21,26,25
20,25,23
21,26,24
21,26,24
92,57,16
94,59,17
93,58,16
94,58,17
95,58,16
46,29,7
45,29,8
49,30,8
55,34,9
4,12,21
4,14,23
4,14,23
6,17,27
7,18,27
7,18,26
8,19,29
8,19,29
8,20,29
10,21,29
9,20,27
6,15,25
4,18,29
8,25,37
8,23,36
9,29,42
8,28,41
9,29,42
11,32,46
11,32,46
9,16,23
10,17,24
10,17,23
9,16,23
16,34,42
15,30,41
10,20,27
4,17,26
9,27,38
7,26,37
7,42,60
7,42,60
7,42,60
7,42,60
37,26,11
37,27,14
41,30,16
44,32,16
45,33,17
41,30,15
49,33,11
22,13,3
49,31,11
47,30,11
45,27,7
41,35,21
42,29,8
31,20,7
33,20,6
34,21,6
42,28,10
39,25,8
54,43,24
62,46,24
53,36,17
52,35,15
56,39,19
50,35,15
50,35,15
51,35,16
51,35,15
56,38,14
58,41,16
60,45,22
56,40,21
57,41,21
64,47,23
61,44,20
55,39,18
56,38,18
55,38,17
56,39,18
55,38,18
61,46,23
61,46,23
46,33,18
45,34,20
44,34,19
43,32,17
45,31,16
48,34,18
48,33,17
50,34,18
47,34,19
46,36,24
47,35,23
44,33,25
47,35,24
47,35,23
49,36,21
50,36,20
36,33,28
30,29,26
18,20,21
18,22,26
22,26,30
22,27,32
21,27,34
19,25,31
20,26,33
17,22,28
19,24,30
16,22,27
16,19,24
14,17,21
12,14,16
12,15,17
1,21,23
1,21,23
1,21,22
1,7,12
2,10,17
1,8,15
6,10,10
9,14,14
8,13,13
8,13,13
8,13,13
9,13,13
16,23,29
16,24,29
12,20,23
9,10,13
10,11,15
12,16,20
12,16,21
12,19,25
10,14,21
10,13,19
5,8,13
8,11,15
10,17,25
11,18,26
6,11,15
17,36,49
16,34,46
16,34,47
33,24,13
20,15,10
33,29,28
23,22,23
44,37,32
57,45,24
47,36,19
148,105,51
54,40,24
106,70,27
102,67,25
107,71,28
102,66,24
75,54,30
65,39,18
62,36,16
43,20,8
66,47,25
68,48,26
42,22,10
38,21,9
35,21,11
32,19,11
32,19,11
63,39,15
31,19,10
57,38,23
74,49,25
72,44,15
72,43,15
37,23,11
43,26,11
39,23,10
39,24,13
85,38,13
104,52,16
102,53,18
68,40,12
68,39,12
49,33,19
53,36,19
54,36,20
57,39,24
59,41,26
56,39,25
56,39,25
103,55,17
101,54,17
99,53,15
94,50,16
105,57,17
72,39,11
73,40,11
57,38,23
60,40,24
59,41,24
60,41,25
60,41,26
58,40,25
59,40,26
59,41,25
46,32,21
33,23,17
38,24,14
42,26,15
55,39,23
57,41,23
56,40,23
58,42,23
59,42,23
59,43,23
65,46,25
63,45,26
62,44,25
66,45,25
67,45,24
68,44,23
64,41,22
124,81,29
124,81,30
125,82,30
124,81,30
50,34,16
53,36,18
49,37,23
49,38,24
48,37,22
50,38,23
50,35,15
50,34,15
56,34,11
56,35,11
57,35,11
58,35,11
59,36,12
60,36,12
61,37,12
109,74,27
70,48,27
71,49,27
71,49,28
50,33,13
50,33,13
50,34,14
71,50,28
74,51,28
75,51,29
51,34,14
51,34,14
74,51,28
75,53,27
78,54,29
80,56,30
81,57,30
84,58,32
84,59,32
51,33,12
50,33,13
51,33,13
143,96,40
53,34,13
122,83,35
88,62,34
51,34,14
50,33,14
50,33,14
52,36,17
55,38,18
58,40,19
61,42,20
63,43,21
64,43,21
63,43,20
124,85,36
125,86,37
125,86,37
75,51,24
74,51,23
52,34,14
52,34,14
52,34,13
71,49,23
71,49,23
71,49,23
73,50,25
72,49,24
73,49,24
53,35,15
53,35,15
73,50,24
72,49,23
74,50,24
74,50,24
115,80,38
123,85,39
131,89,41
138,95,42
148,100,45
151,102,44
151,102,44
150,101,43
148,99,43
74,50,24
74,49,22
52,34,13
52,34,14
53,34,14
53,35,14
74,47,21
74,48,20
74,47,22
132,88,39
44,28,8
48,31,10
46,29,8
46,30,8
48,30,9
46,30,9
47,30,8
47,30,8
49,31,8
51,33,8
36,22,7
37,24,8
36,23,8
33,22,7
46,32,8
50,35,9
49,34,9
47,32,8
38,25,8
40,26,8
40,26,9
49,35,9
49,35,9
58,42,12
16,28,30
23,41,41
23,39,39
23,38,39
20,35,36
21,40,40
26,46,44
30,51,50
39,62,61
42,66,65
40,64,64
34,56,56
43,31,11
42,30,12
41,29,12
41,29,11
43,31,12
42,30,12
8,36,69
7,35,68
10,29,49
4,24,50
6,24,47
60,39,17
41,27,6
41,28,6
41,26,7
38,28,7
55,34,9
